userId,movieId,tag,timestamp,
264,1968,coming of age,1543392652,
264,1968,coming-of-age,1543392655,
264,1968,cult film,1543392648,
264,1968,great music,1543392660,
264,1968,John Hughes,1543392657,
264,1968,overdramatic,1543392682,
264,1968,school drama,1543392662,
264,1968,teen,1543392646,
264,1968,teen movie,1543392650,
264,2169,Bromance,1543390879,
264,2169,college,1543390862,
264,2169,Comedy,1543390896,
264,2599,black comedy,1543390703,
264,2599,cynical,1543390695,
264,2599,dark comedy,1543390683,
264,2599,high school,1543390686,
264,2599,Reese Witherspoon,1543390713,
264,2599,satire,1543390693,
264,2599,teen,1543390689,
264,2706,comedy,1543391655,
264,2706,funny,1543391650,
264,2706,high school,1543391657,
264,2706,sexuality,1543391653,
264,2706,stereotypes,1543391667,
264,2706,teen comedy,1543391658,
264,2706,Teen movie,1543391663,
264,2864,menage a trois,1543390315,
264,2864,polygamy,1543390319,
